A7ACRDX,T,2007,Acura,RDX,Technology,A,4 Dr,Cov,10500,12825
A7ACRLx,C,2007,Acura,RL,3.5,A,4 Dr,Sdn,10075,12650
A7ACTLx,C,2007,Acura,TL,3.2,F,4 Dr,Sdn,8800,11300
A7ACTLx,C,2007,Acura,TL,3.5 Type S,F,4 Dr,Sdn,9250,11800
A7ACTSX,C,2007,Acura,TSX,Base,F,4 Dr,Sdn,8600,11075
A6ACMDX,T,2006,Acura,MDX,Base,4,4 Dr,Cov,9075,11325
A6ACMDX,T,2006,Acura,MDX,Touring,4,4 Dr,Cov,9625,11900
A6ACRLx,C,2006,Acura,RL,3.5,A,4 Dr,Sdn,8250,10700
A6ACRSX,C,2006,Acura,RSX,Base,F,2 Dr,Hbk,6725,9025
A6ACRSX,C,2006,Acura,RSX,Type S (6M/210hp),F,2 Dr,Hbk,7200,9525
A6ACTLx,C,2006,Acura,TL,3.2,F,4 Dr,Sdn,7525,9900
A6ACTSX,C,2006,Acura,TSX,Base,F,4 Dr,Sdn,7375,9725
A5ACMDX,T,2005,Acura,MDX,Base,4,4 Dr,Cov,8000,10175
A5ACMDX,T,2005,Acura,MDX,Touring,4,4 Dr,Cov,8425,10625
A5ACRLx,C,2005,Acura,RL,3.5,A,4 Dr,Sdn,7175,9500
A5ACRSX,C,2005,Acura,RSX,Base,F,2 Dr,Hbk,5625,7800
A5ACRSX,C,2005,Acura,RSX,Type S (6M/210hp),F,2 Dr,Hbk,5950,8150
A5ACTLx,C,2005,Acura,TL,3.2,F,4 Dr,Sdn,6575,8850
A5ACTSX,C,2005,Acura,TSX,Base,F,4 Dr,Sdn,6475,8725
A4ACMDX,T,2004,Acura,MDX,Base,4,4 Dr,Cov,6625,8700
A4ACMDX,T,2004,Acura,MDX,Touring,4,4 Dr,Cov,6975,9075
A4ACRLx,C,2004,Acura,RL,3.5,F,4 Dr,Sdn,4850,6950
A4ACRSX,C,2004,Acura,RSX,Base,F,2 Dr,Hbk,4750,6850
A4ACRSX,C,2004,Acura,RSX,Type S (6M/200hp),F,2 Dr,Hbk,5075,7200
A4ACTLx,C,2004,Acura,TL,3.2,F,4 Dr,Sdn,5450,7600
A4ACTSX,C,2004,Acura,TSX,Base,F,4 Dr,Sdn,5275,7425
A3ACCLx,C,2003,Acura,CL,Base,F,2 Dr,Sdn,3825,5800
A3ACCLx,C,2003,Acura,CL,Type S (260hp),F,2 Dr,Sdn,4150,6175
A3ACMDX,T,2003,Acura,MDX,Base,4,4 Dr,Cov,5775,7775
A3ACMDX,T,2003,Acura,MDX,Touring,4,4 Dr,Cov,6025,8050
A3ACRLx,C,2003,Acura,RL,3.5,F,4 Dr,Sdn,4125,6150
A3ACRSX,C,2003,Acura,RSX,Base,F,2 Dr,Hbk,3775,5750
A3ACRSX,C,2003,Acura,RSX,Type S (6M/200hp),F,2 Dr,Hbk,4250,6275
A3ACTLx,C,2003,Acura,TL,3.2,F,4 Dr,Sdn,3850,5825
A3ACTLx,C,2003,Acura,TL,3.2 Type S (260hp),F,4 Dr,Sdn,4200,6225
A2ACCLx,C,2002,Acura,CL,Base,F,2 Dr,Sdn,3275,5075
A2ACCLx,C,2002,Acura,CL,Type S (260hp),F,2 Dr,Sdn,3650,5500
A2ACMDX,T,2002,Acura,MDX,Base,4,4 Dr,Cov,4850,6800
A2ACMDX,T,2002,Acura,MDX,Touring,4,4 Dr,Cov,5050,7000
A2ACRLx,C,2002,Acura,RL,3.5,F,4 Dr,Sdn,3375,5175
A2ACRSX,C,2002,Acura,RSX,Base,F,2 Dr,Hbk,3200,4975
A2ACRSX,C,2002,Acura,RSX,Type S (6M/200hp),F,2 Dr,Hbk,3525,5350
A2ACTLx,C,2002,Acura,TL,3.2,F,4 Dr,Sdn,3000,4650
A2ACTLx,C,2002,Acura,TL,3.2 Type S (260hp),F,4 Dr,Sdn,3175,4950
A1ACCLx,C,2001,Acura,CL,Base,F,2 Dr,Sdn,2600,4200
A1ACCLx,C,2001,Acura,CL,Type S (260hp),F,2 Dr,Sdn,2825,4450
A1ACINT,C,2001,Acura,INTEGRA,GS-R (5M/170hp),F,2 Dr,Hbk,3300,5100
A1ACINT,C,2001,Acura,INTEGRA,SE,F,2 Dr,Hbk,2325,3900
A1ACINT,C,2001,Acura,INTEGRA,GS,F,2 Dr,Hbk,2400,3975
A1ACINT,C,2001,Acura,INTEGRA,Type-R (5M/195hp),F,2 Dr,Hbk,4725,6825
A1ACMDX,T,2001,Acura,MDX,Base,4,4 Dr,Cov,4075,5975
A1ACMDX,T,2001,Acura,MDX,Touring,4,4 Dr,Cov,4250,6150
A1ACRLx,C,2001,Acura,RL,3.5,F,4 Dr,Sdn,2575,4175
A1ACTLx,C,2001,Acura,TL,3.2,F,4 Dr,Sdn,2525,4125
A0ACINT,C,2000,Acura,INTEGRA,GS-R (5sp),F,2 Dr,Hbk,2975,4625
A0ACINT,C,2000,Acura,INTEGRA,SE,F,2 Dr,Hbk,2050,3325
A0ACINT,C,2000,Acura,INTEGRA,GS,F,2 Dr,Hbk,2125,3400
A0ACINT,C,2000,Acura,INTEGRA,Type-R (5M/195hp),F,2 Dr,Hbk,4450,6500
A0ACRLx,C,2000,Acura,RL,3.5,F,4 Dr,Sdn,2100,3375
A0ACTLx,C,2000,Acura,TL,3.2,F,4 Dr,Sdn,2025,3300
99ACCLx,C,1999,Acura,CL,2.3CL,F,2 Dr,Cpe,1525,2700
99ACCLx,C,1999,Acura,CL,3.0CL (200hp-V6),F,2 Dr,Cpe,1825,3075
99ACINT,C,1999,Acura,INTEGRA,GS-R (5sp),F,2 Dr,Hbk,2500,4100
99ACINT,C,1999,Acura,INTEGRA,SE,F,2 Dr,Hbk,1725,2950
99ACINT,C,1999,Acura,INTEGRA,GS,F,2 Dr,Hbk,1775,3000
99ACRLx,C,1999,Acura,RL,3.5,F,4 Dr,Sdn,1750,2975
99ACTLx,C,1999,Acura,TL,3.2,F,4 Dr,Sdn,1675,2900
98ACCLx,C,1998,Acura,CL,2.3CL,F,2 Dr,Cpe,1375,2525
98ACCLx,C,1998,Acura,CL,3.0CL (200hp-V6),F,2 Dr,Cpe,1625,2850
98ACINT,C,1998,Acura,INTEGRA,GS-R (5sp),F,2 Dr,Hbk,2025,3300
98ACINT,C,1998,Acura,INTEGRA,LS,F,4 Dr,Sdn,1550,2725
98ACINT,C,1998,Acura,INTEGRA,LS,F,2 Dr,Hbk,1625,2850
98ACINT,C,1998,Acura,INTEGRA,Type R (5sp),F,2 Dr,Hbk,3000,4650
98ACINT,C,1998,Acura,INTEGRA,RS,F,2 Dr,Hbk,1525,2700
98ACINT,C,1998,Acura,INTEGRA,GS,F,2 Dr,Hbk,1750,2975
98ACRLx,C,1998,Acura,RL,3.5,F,4 Dr,Sdn,1725,2950
98ACTLx,C,1998,Acura,TL,2.5,F,4 Dr,Sdn,1450,2600
98ACTLx,C,1998,Acura,TL,3.2 (6cyl),F,4 Dr,Sdn,1650,2875
B4AUA4x,C,2014,Audi,A4,Komfort FrontTrak,F,4 Dr,Sdn,27700,31475
B4AUA4x,C,2014,Audi,A4,Progressive Quattro,A,4 Dr,Sdn,32875,36600
B4AUA4x,C,2014,Audi,A4,Technik Quattro,A,4 Dr,Sdn,35325,39200
B4AUA4x,C,2014,Audi,A4,2.0T Komfort Quattro,A,4 Dr,Sdn,30375,34175
B4AUALL,C,2014,Audi,A4,2.0T Allroad Komfort Q,A,4 Dr,Wgn,35175,39050
B4AUALL,C,2014,Audi,A4,2.0T Allroad Progressive Q,A,4 Dr,Wgn,38475,42550
B4AUALL,C,2014,Audi,A4,2.0T Allroad Technik Q,A,4 Dr,Wgn,40550,44575
B4AUA5x,C,2014,Audi,A5,Komfort,A,2 Dr,Cpe,35350,39225
B4AUA5x,C,2014,Audi,A5,Progressive,A,2 Dr,Cpe,37675,41700
B4AUA5x,C,2014,Audi,A5,Technik,A,2 Dr,Cpe,42375,46525
B4AUA5x,C,2014,Audi,A5,Progressive,A,2 Dr,Cnv,35900,39825
B4AUA5x,C,2014,Audi,A5,Technik,A,2 Dr,Cnv,48875,53250
B4AUA6x,C,2014,Audi,A6,Technik,A,4 Dr,Sdn,40450,44475
B4AUA6x,C,2014,Audi,A6,Progressive,A,4 Dr,Sdn,37400,41400
B4AUA6x,C,2014,Audi,A6,Progressive,A,4 Dr,Sdn,44475,48750
B4AUA6x,C,2014,Audi,A6,Technik,A,4 Dr,Sdn,46100,50325
B4AUA6x,C,2014,Audi,A6,Progressive,A,4 Dr,Sdn,48525,52875
B4AUA6x,C,2014,Audi,A6,Technik,A,4 Dr,Sdn,50150,54600
B4AUA7x,C,2014,Audi,A7,Progressive,A,4 Dr,Sdn,55700,60450
B4AUA7x,C,2014,Audi,A7,Technik,A,4 Dr,Sdn,57350,62175
B4AUA7x,C,2014,Audi,A7,Progressive,A,4 Dr,Sdn,57625,62475
B4AUA7x,C,2014,Audi,A7,Technik,A,4 Dr,Sdn,59675,64625
B4AUA8x,C,2014,Audi,A8,3.0 Quattro L V6 (333hp),A,4 Dr,Sdn,66600,71925
B4AUA8x,C,2014,Audi,A8,3.0 Quattro V6 (333hp),A,4 Dr,Sdn,61975,67050
B4AUA8x,C,2014,Audi,A8,4.0 Quattro L,A,4 Dr,Sdn,74275,80025
B4AUA8x,C,2014,Audi,A8,4.0 Quattro,A,4 Dr,Sdn,69650,75150
B4AUA8x,C,2014,Audi,A8,TDI,A,4 Dr,Sdn,60900,65925
B4AUA8x,C,2014,Audi,A8,TDI L,A,4 Dr,Sdn,69350,74825
B4AUA8x,C,2014,Audi,A8,6.3 Quatto L (W12/500hp),A,4 Dr,Sdn,124050,132450
B4AUQ5x,T,2014,Audi,Q5,Komfort,A,4 Dr,Cov,34500,38475
B4AUQ5x,T,2014,Audi,Q5,Progressiv,A,4 Dr,Cov,37700,41900
B4AUQ5x,T,2014,Audi,Q5,Technik,A,4 Dr,Cov,41125,45550
B4AUQ5x,T,2014,Audi,Q5,Progressiv (3.0L-V6SC/272hp),A,4 Dr,Cov,41775,46250
B4AUQ5x,T,2014,Audi,Q5,Technik (3.0L-V6SC/272hp),A,4 Dr,Cov,45750,50500
B4AUQ5x,T,2014,Audi,Q5,Hybrid,A,4 Dr,Cov,46300,51100
B4AUQ5x,T,2014,Audi,Q5,TDI Progressiv (3.0L-TD/240hp),A,4 Dr,Cov,44050,48675
B4AUQ5x,T,2014,Audi,Q5,TDI Technik (3.0L-TD/240hp),A,4 Dr,Cov,48025,52925
B4AUQ5x,T,2014,Audi,Q5,SQ5 Progressiv (3.0L-V6SC),A,4 Dr,Cov,47725,52625
B4AUQ7x,T,2014,Audi,Q7,Progressiv,A,4 Dr,Cov,42700,47250
B4AUQ7x,T,2014,Audi,Q7,Technik,A,4 Dr,Cov,46425,51225
B4AUQ7x,T,2014,Audi,Q7,Sport (SC/333hp),A,4 Dr,Cov,50700,55800
B4AUQ7x,T,2014,Audi,Q7,Base,A,4 Dr,Cov,51675,56825
B4AUQ7x,T,2014,Audi,Q7,Premium,A,4 Dr,Cov,54900,60275
B4AUS5x,C,2014,Audi,RS5,High Performance,A,2 Dr,Cpe,67175,72525
B4AUS5x,C,2014,Audi,RS5,High Performance,A,2 Dr,Cnv,73800,79525
B4AUS4x,C,2014,Audi,S4,Progressive,A,4 Dr,Sdn,44450,48725
B4AUS4x,C,2014,Audi,S4,Technik,A,4 Dr,Sdn,46450,50700
B4AUS5x,C,2014,Audi,S5,Premium Quattro,A,2 Dr,Cpe,52750,57325
B4AUS5x,C,2014,Audi,S5,Base Quattro,A,2 Dr,Cpe,48200,52550
B4AUS6x,C,2014,Audi,S6,Sport Sedan (V8),A,4 Dr,Sdn,62525,67625
B4AUTTx,C,2014,Audi,TT,Base,A,2 Dr,Cpe,35725,39625
B4AUTTx,C,2014,Audi,TT,TTS (265hp),A,2 Dr,Cpe,40050,44050
B4AUTTx,C,2014,Audi,TT,Base,A,2 Dr,Cnv,37375,41375
B4AUTTx,C,2014,Audi,TT,TTS (265hp),A,2 Dr,Cnv,41700,45800
B3AUA3x,C,2013,Audi,A3,2.0 T,F,4 Dr,Wgn,19625,22850
B3AUA3x,C,2013,Audi,A3,2.0 T Quattro AWD,A,4 Dr,Wgn,22450,25875
B3AUA3x,C,2013,Audi,A3,2.0 TDI,F,4 Dr,Wgn,21800,25175
B3AUA4x,C,2013,Audi,A4,FrontTrak,F,4 Dr,Sdn,23500,27000
B3AUA4x,C,2013,Audi,A4,2.0T Q Premium,A,4 Dr,Sdn,25150,28750
B3AUA4x,C,2013,Audi,A4,2.0T Q Premium+,A,4 Dr,Sdn,27975,31775
B3AUA4x,C,2013,Audi,A4,2.0T Base Quattro,A,4 Dr,Sdn,23200,26675
B3AUA5x,C,2013,Audi,A5,Premium,A,2 Dr,Cpe,29325,33075
B3AUA5x,C,2013,Audi,A5,Premium Plus,A,2 Dr,Cpe,31625,35525
B3AUA6x,C,2013,Audi,A6,Base Quattro,A,4 Dr,Sdn,34100,37900
B3AUA6x,C,2013,Audi,A6,2.0T Premium (2.0L/4cyl),A,4 Dr,Sdn,40275,44300
B3AUA6x,C,2013,Audi,A6,3.0T Base,A,4 Dr,Sdn,34850,38700
B3AUA6x,C,2013,Audi,A6,3.0T Premium,A,4 Dr,Sdn,37525,41550
B3AUA7x,C,2013,Audi,A7,3.0T Base,A,4 Dr,Sdn,45100,49400
B3AUA7x,C,2013,Audi,A7,3.0T Premium,A,4 Dr,Sdn,47100,51375
B3AUA8x,C,2013,Audi,A8,3.0 Quattro L V6 (333hp),A,4 Dr,Sdn,52300,56875
B3AUA8x,C,2013,Audi,A8,3.0 Quattro V6 (333hp),A,4 Dr,Sdn,48425,52775
B3AUA8x,C,2013,Audi,A8,4.0 Quattro L,A,4 Dr,Sdn,56750,61550
B3AUA8x,C,2013,Audi,A8,4.0 Quattro,A,4 Dr,Sdn,52925,57525
B3AUA8x,C,2013,Audi,A8,6.3 Quatto L (W12),A,4 Dr,Sdn,106250,113700
B3AUQ5x,T,2013,Audi,Q5,Premium,A,4 Dr,Cov,30275,33975
B3AUQ5x,T,2013,Audi,Q5,Premium Plus,A,4 Dr,Cov,33100,36975
B3AUQ5x,T,2013,Audi,Q5,Premium Plus (3.0L-V6),A,4 Dr,Cov,36650,40775
B3AUQ5x,T,2013,Audi,Q5,Hybrid,A,4 Dr,Cov,39875,44225
B3AUQ7x,T,2013,Audi,Q7,Base,A,4 Dr,Cov,40825,45250
B3AUQ7x,T,2013,Audi,Q7,Premium,A,4 Dr,Cov,44125,48775
B3AUQ7x,T,2013,Audi,Q7,Sport (SC/333hp),A,4 Dr,Cov,47875,52775
B3AUQ7x,T,2013,Audi,Q7,Base,A,4 Dr,Cov,42025,46525
B3AUQ7x,T,2013,Audi,Q7,Premium,A,4 Dr,Cov,45225,49950
B3AUS4x,C,2013,Audi,S4,Base,A,4 Dr,Sdn,37200,41200
B3AUS4x,C,2013,Audi,S4,Premium,A,4 Dr,Sdn,41150,45225
B3AUS5x,C,2013,Audi,S5,Premium Quattro,A,2 Dr,Cpe,43500,47700
B3AUS5x,C,2013,Audi,S5,Base Quattro,A,2 Dr,Cpe,39650,43625
B3AUTTx,C,2013,Audi,TT,Base,A,2 Dr,Cpe,29250,33000
B3AUTTx,C,2013,Audi,TT,Base,A,2 Dr,Cnv,32425,36125
B3AUTTx,C,2013,Audi,TT,TTS,A,2 Dr,Cpe,38900,43000
B3AUTTx,C,2013,Audi,TT,TTS,A,2 Dr,Cnv,41975,46100
B2AUA3x,C,2012,Audi,A3,2.0 TFSI,F,4 Dr,Wgn,17100,20150
B2AUA3x,C,2012,Audi,A3,2.0 TFSI AWD,A,4 Dr,Wgn,19575,22800
B2AUA3x,C,2012,Audi,A3,2.0 TDI,F,4 Dr,Wgn,19925,23175
B2AUA4x,C,2012,Audi,A4,FrontTrak,F,4 Dr,Sdn,18775,21950
B2AUA4x,C,2012,Audi,A4,2.0T Q Premium,A,4 Dr,Sdn,20250,23525
B2AUA4x,C,2012,Audi,A4,2.0T Q Premium+,A,4 Dr,Sdn,22950,26400
B2AUA4x,C,2012,Audi,A4,2.0T Avant Premium,A,4 Dr,Wgn,23525,27025
B2AUA4x,C,2012,Audi,A4,2.0T Avant Prem+,A,4 Dr,Wgn,25200,28825
B2AUA5x,C,2012,Audi,A5,Premium FWD,F,2 Dr,Cnv,24625,28200
B2AUA5x,C,2012,Audi,A5,Premium Plus FWD,F,2 Dr,Cnv,26975,30700
B2AUA5x,C,2012,Audi,A5,Prestige FWD,F,2 Dr,Cnv,30025,33825
B2AUA5x,C,2012,Audi,A5,S-Line FWD,F,2 Dr,Cnv,31850,35750
B2AUA5x,C,2012,Audi,A5,Premium,A,2 Dr,Cpe,23250,26725
B2AUA5x,C,2012,Audi,A5,Premium Plus,A,2 Dr,Cpe,25550,29200
B2AUA5x,C,2012,Audi,A5,S-Line,A,2 Dr,Cpe,30725,34550
B2AUA5x,C,2012,Audi,A5,Premium,A,2 Dr,Cnv,25775,29425
B2AUA5x,C,2012,Audi,A5,Premium Plus,A,2 Dr,Cnv,28075,31875
B2AUA5x,C,2012,Audi,A5,S-Line,A,2 Dr,Cnv,36150,40075
B2AUA6x,C,2012,Audi,A6,3.0T Premium,A,4 Dr,Sdn,29700,33475
B2AUA6x,C,2012,Audi,A6,3.0T Premium+,A,4 Dr,Sdn,32275,35975
B2AUA7x,C,2012,Audi,A7,3.0T Premium,A,4 Dr,Sdn,41050,45125
B2AUA7x,C,2012,Audi,A7,3.0T Premium+,A,4 Dr,Sdn,43150,47325
B2AUA8x,C,2012,Audi,A8,4.2 Quattro L,A,4 Dr,Sdn,43750,47975
B2AUA8x,C,2012,Audi,A8,4.2 Quattro,A,4 Dr,Sdn,41050,45125
B2AUA8x,C,2012,Audi,A8,6.3 Quatto L (12cyl),A,4 Dr,Sdn,74825,80600
B2AUQ5x,T,2012,Audi,Q5,Premium,A,4 Dr,Cov,26475,29900
B2AUQ5x,T,2012,Audi,Q5,Premium Plus,A,4 Dr,Cov,28975,32575
B2AUQ5x,T,2012,Audi,Q5,3.2 Base V6,A,4 Dr,Cov,31575,35350
B2AUQ5x,T,2012,Audi,Q5,3.2 Premium V6,A,4 Dr,Cov,34675,38675
B2AUQ7x,T,2012,Audi,Q7,3.0 Premium,A,4 Dr,Cov,31125,34875
B2AUQ7x,T,2012,Audi,Q7,3.0 Premium Plus,A,4 Dr,Cov,34075,38025
B2AUQ7x,T,2012,Audi,Q7,Sport (SC/333hp),A,4 Dr,Cov,37475,41650
B2AUQ7x,T,2012,Audi,Q7,TDI Premium,A,4 Dr,Cov,37575,41775
B2AUQ7x,T,2012,Audi,Q7,TDI Premium Plus,A,4 Dr,Cov,40450,44850
